,To,From,Value,Year,Type
2811,Arkansas,Nebraska,43.0,2021,Estimate
2812,California,Nebraska,2596.0,2021,Estimate
2813,Colorado,Nebraska,2350.0,2021,Estimate
2814,Connecticut,Nebraska,66.0,2021,Estimate
2815,Delaware,Nebraska,6.0,2021,Estimate
2816,District of Columbia ,Nebraska,0.0,2021,Estimate
2817,Florida,Nebraska,2009.0,2021,Estimate
2818,Georgia,Nebraska,144.0,2021,Estimate
2819,Hawaii,Nebraska,44.0,2021,Estimate
2820,Idaho,Nebraska,960.0,2021,Estimate
2821,Illinois,Nebraska,499.0,2021,Estimate
2822,Indiana,Nebraska,738.0,2021,Estimate
2823,Iowa,Nebraska,8237.0,2021,Estimate
2824,Kansas,Nebraska,3485.0,2021,Estimate
2825,Kentucky,Nebraska,582.0,2021,Estimate
2826,Louisiana,Nebraska,2378.0,2021,Estimate
2827,Maine,Nebraska,24.0,2021,Estimate
2828,Maryland,Nebraska,625.0,2021,Estimate
2829,Massachusetts,Nebraska,169.0,2021,Estimate
2830,Michigan,Nebraska,222.0,2021,Estimate
2831,Minnesota,Nebraska,2219.0,2021,Estimate
2832,Mississippi,Nebraska,329.0,2021,Estimate
2833,Missouri,Nebraska,2652.0,2021,Estimate
2834,Montana,Nebraska,257.0,2021,Estimate
2835,Nebraska,Nebraska,,2021,Estimate
2836,Nevada,Nebraska,108.0,2021,Estimate
2837,New Hampshire,Nebraska,0.0,2021,Estimate
2838,New Jersey,Nebraska,207.0,2021,Estimate
2839,New Mexico,Nebraska,309.0,2021,Estimate
2840,New York,Nebraska,598.0,2021,Estimate
2841,North Carolina,Nebraska,44.0,2021,Estimate
2842,North Dakota,Nebraska,1056.0,2021,Estimate
2843,Ohio,Nebraska,0.0,2021,Estimate
2844,Oklahoma,Nebraska,592.0,2021,Estimate
2845,Oregon,Nebraska,371.0,2021,Estimate
2846,Pennsylvania,Nebraska,0.0,2021,Estimate
2847,Rhode Island,Nebraska,0.0,2021,Estimate
2848,South Carolina,Nebraska,963.0,2021,Estimate
2849,South Dakota,Nebraska,2566.0,2021,Estimate
2850,Tennessee,Nebraska,1201.0,2021,Estimate
2851,Texas,Nebraska,8782.0,2021,Estimate
2852,Utah,Nebraska,378.0,2021,Estimate
2853,Vermont,Nebraska,0.0,2021,Estimate
2854,Virginia,Nebraska,567.0,2021,Estimate
2855,Washington,Nebraska,853.0,2021,Estimate
2856,West Virginia,Nebraska,0.0,2021,Estimate
2857,Wisconsin,Nebraska,933.0,2021,Estimate
2858,Wyoming,Nebraska,593.0,2021,Estimate
2859,Puerto Rico,Nebraska,0.0,2021,Estimate
2860,Alabama,Nebraska,150.0,2021,MOE
2861,Alaska,Nebraska,20.0,2021,MOE
2862,Arizona,Nebraska,1370.0,2021,MOE
2863,Arkansas,Nebraska,77.0,2021,MOE
2864,California,Nebraska,1643.0,2021,MOE
2865,Colorado,Nebraska,1016.0,2021,MOE
2866,Connecticut,Nebraska,113.0,2021,MOE
2867,Delaware,Nebraska,14.0,2021,MOE
2868,District of Columbia ,Nebraska,236.0,2021,MOE
2869,Florida,Nebraska,1229.0,2021,MOE
2870,Georgia,Nebraska,240.0,2021,MOE
2871,Hawaii,Nebraska,73.0,2021,MOE
2872,Idaho,Nebraska,1141.0,2021,MOE
2873,Illinois,Nebraska,402.0,2021,MOE
2874,Indiana,Nebraska,405.0,2021,MOE
2875,Iowa,Nebraska,2387.0,2021,MOE
2876,Kansas,Nebraska,1424.0,2021,MOE
2877,Kentucky,Nebraska,427.0,2021,MOE
2878,Louisiana,Nebraska,3524.0,2021,MOE
2879,Maine,Nebraska,21.0,2021,MOE
2880,Maryland,Nebraska,482.0,2021,MOE
2881,Massachusetts,Nebraska,172.0,2021,MOE
2882,Michigan,Nebraska,221.0,2021,MOE
2883,Minnesota,Nebraska,1791.0,2021,MOE
2884,Mississippi,Nebraska,255.0,2021,MOE
2885,Missouri,Nebraska,1144.0,2021,MOE
2886,Montana,Nebraska,372.0,2021,MOE
2887,Nebraska,Nebraska,,2021,MOE
2888,Nevada,Nebraska,130.0,2021,MOE
2889,New Hampshire,Nebraska,198.0,2021,MOE
2890,New Jersey,Nebraska,236.0,2021,MOE
2891,New Mexico,Nebraska,259.0,2021,MOE
2892,New York,Nebraska,513.0,2021,MOE
2893,North Carolina,Nebraska,75.0,2021,MOE
2894,North Dakota,Nebraska,904.0,2021,MOE
2895,Ohio,Nebraska,204.0,2021,MOE
2896,Oklahoma,Nebraska,390.0,2021,MOE
2897,Oregon,Nebraska,320.0,2021,MOE
2898,Pennsylvania,Nebraska,189.0,2021,MOE
2899,Rhode Island,Nebraska,232.0,2021,MOE
2900,South Carolina,Nebraska,711.0,2021,MOE
2901,South Dakota,Nebraska,1233.0,2021,MOE
2902,Tennessee,Nebraska,778.0,2021,MOE
2903,Texas,Nebraska,5034.0,2021,MOE
2904,Utah,Nebraska,324.0,2021,MOE
2905,Vermont,Nebraska,165.0,2021,MOE
2906,Virginia,Nebraska,444.0,2021,MOE
2907,Washington,Nebraska,577.0,2021,MOE
2908,West Virginia,Nebraska,216.0,2021,MOE
2909,Wisconsin,Nebraska,815.0,2021,MOE
2910,Wyoming,Nebraska,320.0,2021,MOE
2911,Puerto Rico,Nebraska,254.0,2021,MOE
2912,Alabama,Nevada,1150.0,2021,Estimate
2913,Alaska,Nevada,535.0,2021,Estimate
2914,Arizona,Nevada,5437.0,2021,Estimate
2915,Arkansas,Nevada,500.0,2021,Estimate
2916,California,Nevada,14826.0,2021,Estimate
2917,Colorado,Nevada,3440.0,2021,Estimate
2918,Connecticut,Nevada,246.0,2021,Estimate
2919,Delaware,Nevada,96.0,2021,Estimate
2920,District of Columbia ,Nevada,431.0,2021,Estimate
2921,Florida,Nevada,9332.0,2021,Estimate
2922,Georgia,Nevada,3464.0,2021,Estimate
2923,Hawaii,Nevada,1057.0,2021,Estimate
2924,Idaho,Nevada,1432.0,2021,Estimate
2925,Illinois,Nevada,2242.0,2021,Estimate
2926,Indiana,Nevada,1326.0,2021,Estimate
2927,Iowa,Nevada,1546.0,2021,Estimate
2928,Kansas,Nevada,360.0,2021,Estimate
2929,Kentucky,Nevada,164.0,2021,Estimate
2930,Louisiana,Nevada,131.0,2021,Estimate
2931,Maine,Nevada,46.0,2021,Estimate
2932,Maryland,Nevada,268.0,2021,Estimate
2933,Massachusetts,Nevada,1440.0,2021,Estimate
2934,Michigan,Nevada,1095.0,2021,Estimate
2935,Minnesota,Nevada,345.0,2021,Estimate
2936,Mississippi,Nevada,341.0,2021,Estimate
2937,Missouri,Nevada,1684.0,2021,Estimate
2938,Montana,Nevada,2481.0,2021,Estimate
2939,Nebraska,Nevada,361.0,2021,Estimate
2940,Nevada,Nevada,,2021,Estimate
2941,New Hampshire,Nevada,553.0,2021,Estimate
2942,New Jersey,Nevada,165.0,2021,Estimate
2943,New Mexico,Nevada,1244.0,2021,Estimate
2944,New York,Nevada,1926.0,2021,Estimate
2945,North Carolina,Nevada,2153.0,2021,Estimate
2946,North Dakota,Nevada,6.0,2021,Estimate
2947,Ohio,Nevada,2415.0,2021,Estimate
2948,Oklahoma,Nevada,1734.0,2021,Estimate
2949,Oregon,Nevada,1602.0,2021,Estimate
2950,Pennsylvania,Nevada,943.0,2021,Estimate
2951,Rhode Island,Nevada,282.0,2021,Estimate
2952,South Carolina,Nevada,904.0,2021,Estimate
2953,South Dakota,Nevada,325.0,2021,Estimate
2954,Tennessee,Nevada,1662.0,2021,Estimate
2955,Texas,Nevada,7896.0,2021,Estimate
2956,Utah,Nevada,3748.0,2021,Estimate
2957,Vermont,Nevada,143.0,2021,Estimate
2958,Virginia,Nevada,2193.0,2021,Estimate
2959,Washington,Nevada,4324.0,2021,Estimate
2960,West Virginia,Nevada,630.0,2021,Estimate
2961,Wisconsin,Nevada,432.0,2021,Estimate
2962,Wyoming,Nevada,1128.0,2021,Estimate
2963,Puerto Rico,Nevada,78.0,2021,Estimate
2964,Alabama,Nevada,681.0,2021,MOE
2965,Alaska,Nevada,526.0,2021,MOE
2966,Arizona,Nevada,1604.0,2021,MOE
2967,Arkansas,Nevada,548.0,2021,MOE
2968,California,Nevada,2729.0,2021,MOE
2969,Colorado,Nevada,1235.0,2021,MOE
2970,Connecticut,Nevada,413.0,2021,MOE
2971,Delaware,Nevada,160.0,2021,MOE
2972,District of Columbia ,Nevada,412.0,2021,MOE
2973,Florida,Nevada,3340.0,2021,MOE
2974,Georgia,Nevada,3734.0,2021,MOE
2975,Hawaii,Nevada,735.0,2021,MOE
2976,Idaho,Nevada,1280.0,2021,MOE
2977,Illinois,Nevada,1305.0,2021,MOE
2978,Indiana,Nevada,945.0,2021,MOE
2979,Iowa,Nevada,1004.0,2021,MOE
2980,Kansas,Nevada,293.0,2021,MOE
2981,Kentucky,Nevada,259.0,2021,MOE
2982,Louisiana,Nevada,215.0,2021,MOE
2983,Maine,Nevada,62.0,2021,MOE
2984,Maryland,Nevada,267.0,2021,MOE
2985,Massachusetts,Nevada,766.0,2021,MOE
2986,Michigan,Nevada,683.0,2021,MOE
2987,Minnesota,Nevada,232.0,2021,MOE
2988,Mississippi,Nevada,419.0,2021,MOE
2989,Missouri,Nevada,1134.0,2021,MOE
2990,Montana,Nevada,1708.0,2021,MOE
2991,Nebraska,Nevada,376.0,2021,MOE
2992,Nevada,Nevada,,2021,MOE
2993,New Hampshire,Nevada,562.0,2021,MOE
2994,New Jersey,Nevada,237.0,2021,MOE
2995,New Mexico,Nevada,779.0,2021,MOE
2996,New York,Nevada,773.0,2021,MOE
2997,North Carolina,Nevada,1383.0,2021,MOE
2998,North Dakota,Nevada,12.0,2021,MOE
2999,Ohio,Nevada,1518.0,2021,MOE
3000,Oklahoma,Nevada,935.0,2021,MOE
3001,Oregon,Nevada,669.0,2021,MOE
3002,Pennsylvania,Nevada,433.0,2021,MOE
3003,Rhode Island,Nevada,407.0,2021,MOE
3004,South Carolina,Nevada,704.0,2021,MOE
3005,South Dakota,Nevada,346.0,2021,MOE
3006,Tennessee,Nevada,1135.0,2021,MOE
3007,Texas,Nevada,2072.0,2021,MOE
3008,Utah,Nevada,1316.0,2021,MOE
3009,Vermont,Nevada,239.0,2021,MOE
3010,Virginia,Nevada,1347.0,2021,MOE
3011,Washington,Nevada,1985.0,2021,MOE
3012,West Virginia,Nevada,708.0,2021,MOE
3013,Wisconsin,Nevada,301.0,2021,MOE
3014,Wyoming,Nevada,808.0,2021,MOE
3015,Puerto Rico,Nevada,128.0,2021,MOE
3016,Alabama,New,0.0,2021,Hampshire
3017,Alaska,New,276.0,2021,Hampshire
3018,Arizona,New,75.0,2021,Hampshire
3019,Arkansas,New,609.0,2021,Hampshire
3020,California,New,1034.0,2021,Hampshire
3021,Colorado,New,480.0,2021,Hampshire
3022,Connecticut,New,1947.0,2021,Hampshire
3023,Delaware,New,29.0,2021,Hampshire
3024,District of Columbia ,New,266.0,2021,Hampshire
3025,Florida,New,3079.0,2021,Hampshire
3026,Georgia,New,1677.0,2021,Hampshire
3027,Hawaii,New,130.0,2021,Hampshire
3028,Idaho,New,551.0,2021,Hampshire
3029,Illinois,New,425.0,2021,Hampshire
3030,Indiana,New,102.0,2021,Hampshire
3031,Iowa,New,123.0,2021,Hampshire
3032,Kansas,New,0.0,2021,Hampshire
3033,Kentucky,New,56.0,2021,Hampshire
3034,Louisiana,New,536.0,2021,Hampshire
3035,Maine,New,5696.0,2021,Hampshire
3036,Maryland,New,357.0,2021,Hampshire
3037,Massachusetts,New,11387.0,2021,Hampshire
3038,Michigan,New,0.0,2021,Hampshire
3039,Minnesota,New,99.0,2021,Hampshire
3040,Mississippi,New,0.0,2021,Hampshire
3041,Missouri,New,188.0,2021,Hampshire
3042,Montana,New,0.0,2021,Hampshire
3043,Nebraska,New,0.0,2021,Hampshire
3044,Nevada,New,41.0,2021,Hampshire
3045,New Hampshire,New,,2021,Hampshire
3046,New Jersey,New,540.0,2021,Hampshire
3047,New Mexico,New,100.0,2021,Hampshire
3048,New York,New,2045.0,2021,Hampshire
3049,North Carolina,New,948.0,2021,Hampshire
3050,North Dakota,New,28.0,2021,Hampshire
3051,Ohio,New,1037.0,2021,Hampshire
3052,Oklahoma,New,81.0,2021,Hampshire
3053,Oregon,New,425.0,2021,Hampshire
3054,Pennsylvania,New,819.0,2021,Hampshire
3055,Rhode Island,New,1775.0,2021,Hampshire
3056,South Carolina,New,440.0,2021,Hampshire
3057,South Dakota,New,0.0,2021,Hampshire
3058,Tennessee,New,142.0,2021,Hampshire
3059,Texas,New,2012.0,2021,Hampshire
3060,Utah,New,0.0,2021,Hampshire
3061,Vermont,New,2140.0,2021,Hampshire
3062,Virginia,New,1164.0,2021,Hampshire
3063,Washington,New,905.0,2021,Hampshire
3064,West Virginia,New,0.0,2021,Hampshire
3065,Wisconsin,New,519.0,2021,Hampshire
3066,Wyoming,New,43.0,2021,Hampshire
3067,Puerto Rico,New,0.0,2021,Hampshire
3068,Alabama,New,216.0,2021,Hampshire
3069,Alaska,New,409.0,2021,Hampshire
3070,Arizona,New,124.0,2021,Hampshire
3071,Arkansas,New,738.0,2021,Hampshire
3072,California,New,580.0,2021,Hampshire
3073,Colorado,New,345.0,2021,Hampshire
3074,Connecticut,New,866.0,2021,Hampshire
3075,Delaware,New,48.0,2021,Hampshire
3076,District of Columbia ,New,329.0,2021,Hampshire
3077,Florida,New,1758.0,2021,Hampshire
3078,Georgia,New,1160.0,2021,Hampshire
3079,Hawaii,New,190.0,2021,Hampshire
3080,Idaho,New,644.0,2021,Hampshire
3081,Illinois,New,371.0,2021,Hampshire
3082,Indiana,New,180.0,2021,Hampshire
3083,Iowa,New,184.0,2021,Hampshire
3084,Kansas,New,187.0,2021,Hampshire
3085,Kentucky,New,111.0,2021,Hampshire
3086,Louisiana,New,598.0,2021,Hampshire
3087,Maine,New,1665.0,2021,Hampshire
3088,Maryland,New,312.0,2021,Hampshire
3089,Massachusetts,New,2726.0,2021,Hampshire
3090,Michigan,New,181.0,2021,Hampshire
3091,Minnesota,New,126.0,2021,Hampshire
3092,Mississippi,New,233.0,2021,Hampshire
3093,Missouri,New,210.0,2021,Hampshire
3094,Montana,New,184.0,2021,Hampshire
3095,Nebraska,New,170.0,2021,Hampshire
3096,Nevada,New,68.0,2021,Hampshire
3097,New Hampshire,New,,2021,Hampshire
3098,New Jersey,New,401.0,2021,Hampshire
3099,New Mexico,New,152.0,2021,Hampshire
3100,New York,New,834.0,2021,Hampshire
3101,North Carolina,New,637.0,2021,Hampshire
3102,North Dakota,New,42.0,2021,Hampshire
3103,Ohio,New,784.0,2021,Hampshire
3104,Oklahoma,New,135.0,2021,Hampshire
3105,Oregon,New,407.0,2021,Hampshire
3106,Pennsylvania,New,420.0,2021,Hampshire
3107,Rhode Island,New,1008.0,2021,Hampshire
3108,South Carolina,New,573.0,2021,Hampshire
3109,South Dakota,New,170.0,2021,Hampshire
3110,Tennessee,New,164.0,2021,Hampshire
3111,Texas,New,1750.0,2021,Hampshire
3112,Utah,New,206.0,2021,Hampshire
3113,Vermont,New,947.0,2021,Hampshire
3114,Virginia,New,757.0,2021,Hampshire
3115,Washington,New,815.0,2021,Hampshire
3116,West Virginia,New,216.0,2021,Hampshire
3117,Wisconsin,New,505.0,2021,Hampshire
3118,Wyoming,New,68.0,2021,Hampshire
3119,Puerto Rico,New,254.0,2021,Hampshire
3120,Alabama,New,1965.0,2021,Jersey
3121,Alaska,New,15.0,2021,Jersey
3122,Arizona,New,2947.0,2021,Jersey
3123,Arkansas,New,0.0,2021,Jersey
3124,California,New,9063.0,2021,Jersey
3125,Colorado,New,2895.0,2021,Jersey
3126,Connecticut,New,6352.0,2021,Jersey
3127,Delaware,New,4008.0,2021,Jersey
3128,District of Columbia ,New,2709.0,2021,Jersey
3129,Florida,New,36417.0,2021,Jersey
3130,Georgia,New,10793.0,2021,Jersey
3131,Hawaii,New,2046.0,2021,Jersey
3132,Idaho,New,10.0,2021,Jersey
3133,Illinois,New,3016.0,2021,Jersey
3134,Indiana,New,880.0,2021,Jersey
3135,Iowa,New,524.0,2021,Jersey
3136,Kansas,New,0.0,2021,Jersey
3137,Kentucky,New,864.0,2021,Jersey
3138,Louisiana,New,1357.0,2021,Jersey
3139,Maine,New,1010.0,2021,Jersey
3140,Maryland,New,5513.0,2021,Jersey
3141,Massachusetts,New,8539.0,2021,Jersey
3142,Michigan,New,3231.0,2021,Jersey
3143,Minnesota,New,156.0,2021,Jersey
3144,Mississippi,New,239.0,2021,Jersey
3145,Missouri,New,1918.0,2021,Jersey
3146,Montana,New,0.0,2021,Jersey
3147,Nebraska,New,0.0,2021,Jersey
3148,Nevada,New,787.0,2021,Jersey
3149,New Hampshire,New,538.0,2021,Jersey
3150,New Jersey,New,,2021,Jersey
3151,New Mexico,New,856.0,2021,Jersey
3152,New York,New,38222.0,2021,Jersey
3153,North Carolina,New,14884.0,2021,Jersey
3154,North Dakota,New,73.0,2021,Jersey
3155,Ohio,New,3192.0,2021,Jersey
3156,Oklahoma,New,310.0,2021,Jersey
3157,Oregon,New,159.0,2021,Jersey
3158,Pennsylvania,New,41402.0,2021,Jersey
3159,Rhode Island,New,974.0,2021,Jersey
3160,South Carolina,New,8294.0,2021,Jersey
3161,South Dakota,New,336.0,2021,Jersey
3162,Tennessee,New,2353.0,2021,Jersey
3163,Texas,New,10916.0,2021,Jersey
3164,Utah,New,559.0,2021,Jersey
3165,Vermont,New,2182.0,2021,Jersey
3166,Virginia,New,8963.0,2021,Jersey
3167,Washington,New,1709.0,2021,Jersey
3168,West Virginia,New,1601.0,2021,Jersey
3169,Wisconsin,New,942.0,2021,Jersey
3170,Wyoming,New,10.0,2021,Jersey
3171,Puerto Rico,New,1771.0,2021,Jersey
3172,Alabama,New,1206.0,2021,Jersey
3173,Alaska,New,29.0,2021,Jersey
3174,Arizona,New,1200.0,2021,Jersey
3175,Arkansas,New,213.0,2021,Jersey
3176,California,New,2287.0,2021,Jersey
3177,Colorado,New,1378.0,2021,Jersey
3178,Connecticut,New,1918.0,2021,Jersey
3179,Delaware,New,1033.0,2021,Jersey
3180,District of Columbia ,New,1162.0,2021,Jersey
3181,Florida,New,5986.0,2021,Jersey
3182,Georgia,New,3114.0,2021,Jersey
3183,Hawaii,New,2480.0,2021,Jersey
3184,Idaho,New,23.0,2021,Jersey
3185,Illinois,New,1109.0,2021,Jersey
3186,Indiana,New,396.0,2021,Jersey
3187,Iowa,New,394.0,2021,Jersey
3188,Kansas,New,187.0,2021,Jersey
3189,Kentucky,New,795.0,2021,Jersey
3190,Louisiana,New,1125.0,2021,Jersey
3191,Maine,New,911.0,2021,Jersey
3192,Maryland,New,1500.0,2021,Jersey
3193,Massachusetts,New,1836.0,2021,Jersey
3194,Michigan,New,1116.0,2021,Jersey
3195,Minnesota,New,192.0,2021,Jersey
3196,Mississippi,New,251.0,2021,Jersey
3197,Missouri,New,954.0,2021,Jersey
3198,Montana,New,184.0,2021,Jersey
3199,Nebraska,New,170.0,2021,Jersey
3200,Nevada,New,424.0,2021,Jersey
3201,New Hampshire,New,349.0,2021,Jersey
3202,New Jersey,New,,2021,Jersey
3203,New Mexico,New,842.0,2021,Jersey
3204,New York,New,4295.0,2021,Jersey
3205,North Carolina,New,3121.0,2021,Jersey
3206,North Dakota,New,95.0,2021,Jersey
3207,Ohio,New,1483.0,2021,Jersey
3208,Oklahoma,New,273.0,2021,Jersey
3209,Oregon,New,260.0,2021,Jersey
3210,Pennsylvania,New,5462.0,2021,Jersey
3211,Rhode Island,New,451.0,2021,Jersey
3212,South Carolina,New,2563.0,2021,Jersey
3213,South Dakota,New,357.0,2021,Jersey
3214,Tennessee,New,1100.0,2021,Jersey
3215,Texas,New,3535.0,2021,Jersey
3216,Utah,New,507.0,2021,Jersey
3217,Vermont,New,997.0,2021,Jersey
3218,Virginia,New,1974.0,2021,Jersey
3219,Washington,New,761.0,2021,Jersey
3220,West Virginia,New,749.0,2021,Jersey
3221,Wisconsin,New,612.0,2021,Jersey
3222,Wyoming,New,20.0,2021,Jersey
3223,Puerto Rico,New,1290.0,2021,Jersey
3224,Alabama,New,1061.0,2021,Mexico
3225,Alaska,New,1871.0,2021,Mexico
3226,Arizona,New,3818.0,2021,Mexico
3227,Arkansas,New,570.0,2021,Mexico
3228,California,New,3316.0,2021,Mexico
3229,Colorado,New,5966.0,2021,Mexico
3230,Connecticut,New,237.0,2021,Mexico
3231,Delaware,New,86.0,2021,Mexico
3232,District of Columbia ,New,0.0,2021,Mexico
3233,Florida,New,2765.0,2021,Mexico
3234,Georgia,New,1262.0,2021,Mexico
3235,Hawaii,New,134.0,2021,Mexico
3236,Idaho,New,857.0,2021,Mexico
3237,Illinois,New,160.0,2021,Mexico
3238,Indiana,New,913.0,2021,Mexico
3239,Iowa,New,121.0,2021,Mexico
3240,Kansas,New,2005.0,2021,Mexico
3241,Kentucky,New,1028.0,2021,Mexico
3242,Louisiana,New,0.0,2021,Mexico
3243,Maine,New,71.0,2021,Mexico
3244,Maryland,New,911.0,2021,Mexico
3245,Massachusetts,New,498.0,2021,Mexico
3246,Michigan,New,289.0,2021,Mexico
3247,Minnesota,New,631.0,2021,Mexico
3248,Mississippi,New,173.0,2021,Mexico
3249,Missouri,New,657.0,2021,Mexico
3250,Montana,New,144.0,2021,Mexico
3251,Nebraska,New,141.0,2021,Mexico
3252,Nevada,New,1687.0,2021,Mexico
3253,New Hampshire,New,185.0,2021,Mexico
3254,New Jersey,New,717.0,2021,Mexico
3255,New Mexico,New,,2021,Mexico
3256,New York,New,805.0,2021,Mexico
3257,North Carolina,New,631.0,2021,Mexico
3258,North Dakota,New,611.0,2021,Mexico
3259,Ohio,New,620.0,2021,Mexico
3260,Oklahoma,New,1262.0,2021,Mexico
3261,Oregon,New,1351.0,2021,Mexico
3262,Pennsylvania,New,591.0,2021,Mexico
3263,Rhode Island,New,0.0,2021,Mexico
3264,South Carolina,New,1334.0,2021,Mexico
3265,South Dakota,New,4.0,2021,Mexico
3266,Tennessee,New,38.0,2021,Mexico
3267,Texas,New,13456.0,2021,Mexico
3268,Utah,New,2211.0,2021,Mexico
3269,Vermont,New,106.0,2021,Mexico
3270,Virginia,New,969.0,2021,Mexico
3271,Washington,New,950.0,2021,Mexico
3272,West Virginia,New,0.0,2021,Mexico
3273,Wisconsin,New,350.0,2021,Mexico
3274,Wyoming,New,22.0,2021,Mexico
3275,Puerto Rico,New,0.0,2021,Mexico
3276,Alabama,New,1524.0,2021,Mexico
3277,Alaska,New,1286.0,2021,Mexico
3278,Arizona,New,1312.0,2021,Mexico
3279,Arkansas,New,476.0,2021,Mexico
3280,California,New,1587.0,2021,Mexico
3281,Colorado,New,2278.0,2021,Mexico
3282,Connecticut,New,319.0,2021,Mexico
3283,Delaware,New,146.0,2021,Mexico
3284,District of Columbia ,New,236.0,2021,Mexico
3285,Florida,New,1448.0,2021,Mexico
3286,Georgia,New,952.0,2021,Mexico
3287,Hawaii,New,166.0,2021,Mexico
3288,Idaho,New,576.0,2021,Mexico
3289,Illinois,New,202.0,2021,Mexico
3290,Indiana,New,631.0,2021,Mexico
3291,Iowa,New,128.0,2021,Mexico
3292,Kansas,New,2018.0,2021,Mexico
3293,Kentucky,New,1015.0,2021,Mexico
3294,Louisiana,New,230.0,2021,Mexico
3295,Maine,New,121.0,2021,Mexico
3296,Maryland,New,1300.0,2021,Mexico
3297,Massachusetts,New,382.0,2021,Mexico
3298,Michigan,New,258.0,2021,Mexico
3299,Minnesota,New,671.0,2021,Mexico
3300,Mississippi,New,220.0,2021,Mexico
3301,Missouri,New,546.0,2021,Mexico
3302,Montana,New,156.0,2021,Mexico
3303,Nebraska,New,162.0,2021,Mexico
3304,Nevada,New,1356.0,2021,Mexico
3305,New Hampshire,New,291.0,2021,Mexico
3306,New Jersey,New,702.0,2021,Mexico
3307,New Mexico,New,,2021,Mexico
3308,New York,New,929.0,2021,Mexico
3309,North Carolina,New,471.0,2021,Mexico
3310,North Dakota,New,507.0,2021,Mexico
3311,Ohio,New,450.0,2021,Mexico
3312,Oklahoma,New,933.0,2021,Mexico
3313,Oregon,New,756.0,2021,Mexico
3314,Pennsylvania,New,445.0,2021,Mexico
3315,Rhode Island,New,232.0,2021,Mexico
3316,South Carolina,New,1237.0,2021,Mexico
3317,South Dakota,New,12.0,2021,Mexico
3318,Tennessee,New,64.0,2021,Mexico
3319,Texas,New,3691.0,2021,Mexico
3320,Utah,New,1353.0,2021,Mexico
3321,Vermont,New,203.0,2021,Mexico
3322,Virginia,New,569.0,2021,Mexico
3323,Washington,New,562.0,2021,Mexico
3324,West Virginia,New,216.0,2021,Mexico
3325,Wisconsin,New,286.0,2021,Mexico
3326,Wyoming,New,44.0,2021,Mexico
3327,Puerto Rico,New,254.0,2021,Mexico
3328,Alabama,New,2085.0,2021,York
3329,Alaska,New,70.0,2021,York
3330,Arizona,New,6674.0,2021,York
3331,Arkansas,New,1352.0,2021,York
3332,California,New,32723.0,2021,York
3333,Colorado,New,12611.0,2021,York
3334,Connecticut,New,40790.0,2021,York
3335,Delaware,New,5958.0,2021,York
3336,District of Columbia ,New,3658.0,2021,York
3337,Florida,New,91758.0,2021,York
3338,Georgia,New,14038.0,2021,York
3339,Hawaii,New,2696.0,2021,York
3340,Idaho,New,90.0,2021,York
3341,Illinois,New,8092.0,2021,York
3342,Indiana,New,4290.0,2021,York
3343,Iowa,New,909.0,2021,York
3344,Kansas,New,3064.0,2021,York
3345,Kentucky,New,3115.0,2021,York
3346,Louisiana,New,1357.0,2021,York
3347,Maine,New,3326.0,2021,York
3348,Maryland,New,11578.0,2021,York
3349,Massachusetts,New,24489.0,2021,York
3350,Michigan,New,6385.0,2021,York
3351,Minnesota,New,2047.0,2021,York
3352,Mississippi,New,1804.0,2021,York
3353,Missouri,New,3608.0,2021,York
3354,Montana,New,325.0,2021,York
3355,Nebraska,New,930.0,2021,York
3356,Nevada,New,1582.0,2021,York
3357,New Hampshire,New,4470.0,2021,York
3358,New Jersey,New,91421.0,2021,York
3359,New Mexico,New,2249.0,2021,York
3360,New York,New,,2021,York
3361,North Carolina,New,32759.0,2021,York
3362,North Dakota,New,149.0,2021,York
3363,Ohio,New,11752.0,2021,York
3364,Oklahoma,New,1332.0,2021,York
3365,Oregon,New,4407.0,2021,York
3366,Pennsylvania,New,49702.0,2021,York
3367,Rhode Island,New,7321.0,2021,York
3368,South Carolina,New,11615.0,2021,York
3369,South Dakota,New,230.0,2021,York
3370,Tennessee,New,5676.0,2021,York
3371,Texas,New,24951.0,2021,York
3372,Utah,New,2918.0,2021,York
3373,Vermont,New,5816.0,2021,York
3374,Virginia,New,13416.0,2021,York
3375,Washington,New,5682.0,2021,York
3376,West Virginia,New,596.0,2021,York
3377,Wisconsin,New,2219.0,2021,York
3378,Wyoming,New,956.0,2021,York
3379,Puerto Rico,New,2047.0,2021,York
3380,Alabama,New,866.0,2021,York
3381,Alaska,New,86.0,2021,York
3382,Arizona,New,2096.0,2021,York
