,To,From,Value,Year,Type
42212,South Carolina,South Dakota,+/- 139,2017,MOE
42213,South Dakota,South Dakota,,2017,MOE
42214,Tennessee,South Dakota,+/- 186,2017,MOE
42215,Texas,South Dakota,+/- 900,2017,MOE
42216,Utah,South Dakota,+/- 192,2017,MOE
42217,Vermont,South Dakota,+/- 54,2017,MOE
42218,Virginia,South Dakota,+/- 435,2017,MOE
42219,Washington,South Dakota,+/- 278,2017,MOE
42220,West Virginia,South Dakota,+/- 200,2017,MOE
42221,Wisconsin,South Dakota,+/- 137,2017,MOE
42222,Wyoming,South Dakota,+/- 349,2017,MOE
42223,Puerto Rico,South Dakota,+/- 262,2017,MOE
42224,Alabama,Tennessee,8018.0,2017,Estimate
42225,Alaska,Tennessee,544.0,2017,Estimate
42226,Arizona,Tennessee,2194.0,2017,Estimate
42227,Arkansas,Tennessee,5383.0,2017,Estimate
42228,California,Tennessee,5413.0,2017,Estimate
42229,Colorado,Tennessee,2453.0,2017,Estimate
42230,Connecticut,Tennessee,166.0,2017,Estimate
42231,Delaware,Tennessee,318.0,2017,Estimate
42232,District of Columbia ,Tennessee,1057.0,2017,Estimate
42233,Florida,Tennessee,12023.0,2017,Estimate
42234,Georgia,Tennessee,15224.0,2017,Estimate
42235,Hawaii,Tennessee,495.0,2017,Estimate
42236,Idaho,Tennessee,749.0,2017,Estimate
42237,Illinois,Tennessee,5086.0,2017,Estimate
42238,Indiana,Tennessee,5122.0,2017,Estimate
42239,Iowa,Tennessee,1152.0,2017,Estimate
42240,Kansas,Tennessee,788.0,2017,Estimate
42241,Kentucky,Tennessee,11642.0,2017,Estimate
42242,Louisiana,Tennessee,1733.0,2017,Estimate
42243,Maine,Tennessee,255.0,2017,Estimate
42244,Maryland,Tennessee,977.0,2017,Estimate
42245,Massachusetts,Tennessee,957.0,2017,Estimate
42246,Michigan,Tennessee,3703.0,2017,Estimate
42247,Minnesota,Tennessee,2212.0,2017,Estimate
42248,Mississippi,Tennessee,11636.0,2017,Estimate
42249,Missouri,Tennessee,2320.0,2017,Estimate
42250,Montana,Tennessee,87.0,2017,Estimate
42251,Nebraska,Tennessee,684.0,2017,Estimate
42252,Nevada,Tennessee,1022.0,2017,Estimate
42253,New Hampshire,Tennessee,167.0,2017,Estimate
42254,New Jersey,Tennessee,715.0,2017,Estimate
42255,New Mexico,Tennessee,431.0,2017,Estimate
42256,New York,Tennessee,4072.0,2017,Estimate
42257,North Carolina,Tennessee,8416.0,2017,Estimate
42258,North Dakota,Tennessee,478.0,2017,Estimate
42259,Ohio,Tennessee,6127.0,2017,Estimate
42260,Oklahoma,Tennessee,2337.0,2017,Estimate
42261,Oregon,Tennessee,1115.0,2017,Estimate
42262,Pennsylvania,Tennessee,2249.0,2017,Estimate
42263,Rhode Island,Tennessee,295.0,2017,Estimate
42264,South Carolina,Tennessee,4263.0,2017,Estimate
42265,South Dakota,Tennessee,264.0,2017,Estimate
42266,Tennessee,Tennessee,,2017,Estimate
42267,Texas,Tennessee,11630.0,2017,Estimate
42268,Utah,Tennessee,972.0,2017,Estimate
42269,Vermont,Tennessee,179.0,2017,Estimate
42270,Virginia,Tennessee,4121.0,2017,Estimate
42271,Washington,Tennessee,1295.0,2017,Estimate
42272,West Virginia,Tennessee,1266.0,2017,Estimate
42273,Wisconsin,Tennessee,1682.0,2017,Estimate
42274,Wyoming,Tennessee,178.0,2017,Estimate
42275,Puerto Rico,Tennessee,0.0,2017,Estimate
42276,Alabama,Tennessee,"+/- 2,347",2017,MOE
42277,Alaska,Tennessee,+/- 385,2017,MOE
42278,Arizona,Tennessee,+/- 890,2017,MOE
42279,Arkansas,Tennessee,"+/- 1,750",2017,MOE
42280,California,Tennessee,"+/- 1,361",2017,MOE
42281,Colorado,Tennessee,"+/- 1,010",2017,MOE
42282,Connecticut,Tennessee,+/- 194,2017,MOE
42283,Delaware,Tennessee,+/- 443,2017,MOE
42284,District of Columbia ,Tennessee,+/- 609,2017,MOE
42285,Florida,Tennessee,"+/- 2,611",2017,MOE
42286,Georgia,Tennessee,"+/- 3,312",2017,MOE
42287,Hawaii,Tennessee,+/- 437,2017,MOE
42288,Idaho,Tennessee,+/- 351,2017,MOE
42289,Illinois,Tennessee,"+/- 1,931",2017,MOE
42290,Indiana,Tennessee,"+/- 1,454",2017,MOE
42291,Iowa,Tennessee,+/- 787,2017,MOE
42292,Kansas,Tennessee,+/- 440,2017,MOE
42293,Kentucky,Tennessee,"+/- 2,338",2017,MOE
42294,Louisiana,Tennessee,"+/- 1,118",2017,MOE
42295,Maine,Tennessee,+/- 210,2017,MOE
42296,Maryland,Tennessee,+/- 563,2017,MOE
42297,Massachusetts,Tennessee,+/- 727,2017,MOE
42298,Michigan,Tennessee,"+/- 1,083",2017,MOE
42299,Minnesota,Tennessee,"+/- 1,782",2017,MOE
42300,Mississippi,Tennessee,"+/- 3,172",2017,MOE
42301,Missouri,Tennessee,+/- 758,2017,MOE
42302,Montana,Tennessee,+/- 101,2017,MOE
42303,Nebraska,Tennessee,+/- 468,2017,MOE
42304,Nevada,Tennessee,+/- 767,2017,MOE
42305,New Hampshire,Tennessee,+/- 202,2017,MOE
42306,New Jersey,Tennessee,+/- 518,2017,MOE
42307,New Mexico,Tennessee,+/- 686,2017,MOE
42308,New York,Tennessee,"+/- 1,372",2017,MOE
42309,North Carolina,Tennessee,"+/- 2,141",2017,MOE
42310,North Dakota,Tennessee,+/- 598,2017,MOE
42311,Ohio,Tennessee,"+/- 2,042",2017,MOE
42312,Oklahoma,Tennessee,"+/- 1,480",2017,MOE
42313,Oregon,Tennessee,+/- 824,2017,MOE
42314,Pennsylvania,Tennessee,"+/- 1,405",2017,MOE
42315,Rhode Island,Tennessee,+/- 284,2017,MOE
42316,South Carolina,Tennessee,"+/- 1,263",2017,MOE
42317,South Dakota,Tennessee,+/- 350,2017,MOE
42318,Tennessee,Tennessee,,2017,MOE
42319,Texas,Tennessee,"+/- 2,557",2017,MOE
42320,Utah,Tennessee,+/- 643,2017,MOE
42321,Vermont,Tennessee,+/- 155,2017,MOE
42322,Virginia,Tennessee,"+/- 1,547",2017,MOE
42323,Washington,Tennessee,+/- 715,2017,MOE
42324,West Virginia,Tennessee,+/- 986,2017,MOE
42325,Wisconsin,Tennessee,"+/- 1,034",2017,MOE
42326,Wyoming,Tennessee,+/- 239,2017,MOE
42327,Puerto Rico,Tennessee,+/- 262,2017,MOE
42328,Alabama,Texas,8825.0,2017,Estimate
42329,Alaska,Texas,2165.0,2017,Estimate
42330,Arizona,Texas,12793.0,2017,Estimate
42331,Arkansas,Texas,15767.0,2017,Estimate
42332,California,Texas,40999.0,2017,Estimate
42333,Colorado,Texas,25212.0,2017,Estimate
42334,Connecticut,Texas,3698.0,2017,Estimate
42335,Delaware,Texas,1152.0,2017,Estimate
42336,District of Columbia ,Texas,2858.0,2017,Estimate
42337,Florida,Texas,31625.0,2017,Estimate
42338,Georgia,Texas,19969.0,2017,Estimate
42339,Hawaii,Texas,4078.0,2017,Estimate
42340,Idaho,Texas,3685.0,2017,Estimate
42341,Illinois,Texas,11642.0,2017,Estimate
42342,Indiana,Texas,10543.0,2017,Estimate
42343,Iowa,Texas,3315.0,2017,Estimate
42344,Kansas,Texas,9814.0,2017,Estimate
42345,Kentucky,Texas,6677.0,2017,Estimate
42346,Louisiana,Texas,17674.0,2017,Estimate
42347,Maine,Texas,491.0,2017,Estimate
42348,Maryland,Texas,6890.0,2017,Estimate
42349,Massachusetts,Texas,4603.0,2017,Estimate
42350,Michigan,Texas,7033.0,2017,Estimate
42351,Minnesota,Texas,5529.0,2017,Estimate
42352,Mississippi,Texas,5056.0,2017,Estimate
42353,Missouri,Texas,14820.0,2017,Estimate
42354,Montana,Texas,1569.0,2017,Estimate
42355,Nebraska,Texas,4876.0,2017,Estimate
42356,Nevada,Texas,5346.0,2017,Estimate
42357,New Hampshire,Texas,1200.0,2017,Estimate
42358,New Jersey,Texas,6591.0,2017,Estimate
42359,New Mexico,Texas,16356.0,2017,Estimate
42360,New York,Texas,10058.0,2017,Estimate
42361,North Carolina,Texas,14655.0,2017,Estimate
42362,North Dakota,Texas,1678.0,2017,Estimate
42363,Ohio,Texas,12108.0,2017,Estimate
42364,Oklahoma,Texas,32430.0,2017,Estimate
42365,Oregon,Texas,7049.0,2017,Estimate
42366,Pennsylvania,Texas,7226.0,2017,Estimate
42367,Rhode Island,Texas,980.0,2017,Estimate
42368,South Carolina,Texas,9001.0,2017,Estimate
42369,South Dakota,Texas,1156.0,2017,Estimate
42370,Tennessee,Texas,12904.0,2017,Estimate
42371,Texas,Texas,,2017,Estimate
42372,Utah,Texas,6536.0,2017,Estimate
42373,Vermont,Texas,485.0,2017,Estimate
42374,Virginia,Texas,15596.0,2017,Estimate
42375,Washington,Texas,14096.0,2017,Estimate
42376,West Virginia,Texas,2175.0,2017,Estimate
42377,Wisconsin,Texas,5375.0,2017,Estimate
42378,Wyoming,Texas,979.0,2017,Estimate
42379,Puerto Rico,Texas,1235.0,2017,Estimate
42380,Alabama,Texas,"+/- 2,444",2017,MOE
42381,Alaska,Texas,"+/- 1,206",2017,MOE
42382,Arizona,Texas,"+/- 2,170",2017,MOE
42383,Arkansas,Texas,"+/- 3,797",2017,MOE
42384,California,Texas,"+/- 5,372",2017,MOE
42385,Colorado,Texas,"+/- 3,796",2017,MOE
42386,Connecticut,Texas,"+/- 1,364",2017,MOE
42387,Delaware,Texas,+/- 953,2017,MOE
42388,District of Columbia ,Texas,"+/- 1,430",2017,MOE
42389,Florida,Texas,"+/- 4,594",2017,MOE
42390,Georgia,Texas,"+/- 5,092",2017,MOE
42391,Hawaii,Texas,"+/- 1,641",2017,MOE
42392,Idaho,Texas,"+/- 1,923",2017,MOE
42393,Illinois,Texas,"+/- 2,759",2017,MOE
42394,Indiana,Texas,"+/- 2,818",2017,MOE
42395,Iowa,Texas,"+/- 1,172",2017,MOE
42396,Kansas,Texas,"+/- 2,807",2017,MOE
42397,Kentucky,Texas,"+/- 2,485",2017,MOE
42398,Louisiana,Texas,"+/- 2,800",2017,MOE
42399,Maine,Texas,+/- 344,2017,MOE
42400,Maryland,Texas,"+/- 2,163",2017,MOE
42401,Massachusetts,Texas,"+/- 1,425",2017,MOE
42402,Michigan,Texas,"+/- 1,860",2017,MOE
42403,Minnesota,Texas,"+/- 1,442",2017,MOE
42404,Mississippi,Texas,"+/- 1,514",2017,MOE
42405,Missouri,Texas,"+/- 3,557",2017,MOE
42406,Montana,Texas,+/- 712,2017,MOE
42407,Nebraska,Texas,"+/- 2,255",2017,MOE
42408,Nevada,Texas,"+/- 1,783",2017,MOE
42409,New Hampshire,Texas,+/- 875,2017,MOE
42410,New Jersey,Texas,"+/- 1,900",2017,MOE
42411,New Mexico,Texas,"+/- 4,204",2017,MOE
42412,New York,Texas,"+/- 1,960",2017,MOE
42413,North Carolina,Texas,"+/- 3,149",2017,MOE
42414,North Dakota,Texas,+/- 819,2017,MOE
42415,Ohio,Texas,"+/- 2,778",2017,MOE
42416,Oklahoma,Texas,"+/- 3,834",2017,MOE
42417,Oregon,Texas,"+/- 1,654",2017,MOE
42418,Pennsylvania,Texas,"+/- 1,872",2017,MOE
42419,Rhode Island,Texas,+/- 660,2017,MOE
42420,South Carolina,Texas,"+/- 3,786",2017,MOE
42421,South Dakota,Texas,+/- 705,2017,MOE
42422,Tennessee,Texas,"+/- 2,753",2017,MOE
42423,Texas,Texas,,2017,MOE
42424,Utah,Texas,"+/- 2,369",2017,MOE
42425,Vermont,Texas,+/- 357,2017,MOE
42426,Virginia,Texas,"+/- 3,557",2017,MOE
42427,Washington,Texas,"+/- 3,744",2017,MOE
42428,West Virginia,Texas,"+/- 2,090",2017,MOE
42429,Wisconsin,Texas,"+/- 1,594",2017,MOE
42430,Wyoming,Texas,+/- 515,2017,MOE
42431,Puerto Rico,Texas,+/- 913,2017,MOE
42432,Alabama,Utah,998.0,2017,Estimate
42433,Alaska,Utah,465.0,2017,Estimate
42434,Arizona,Utah,8594.0,2017,Estimate
42435,Arkansas,Utah,657.0,2017,Estimate
42436,California,Utah,9925.0,2017,Estimate
42437,Colorado,Utah,3417.0,2017,Estimate
42438,Connecticut,Utah,149.0,2017,Estimate
42439,Delaware,Utah,32.0,2017,Estimate
42440,District of Columbia ,Utah,384.0,2017,Estimate
42441,Florida,Utah,6063.0,2017,Estimate
42442,Georgia,Utah,1503.0,2017,Estimate
42443,Hawaii,Utah,962.0,2017,Estimate
42444,Idaho,Utah,7226.0,2017,Estimate
42445,Illinois,Utah,1160.0,2017,Estimate
42446,Indiana,Utah,1240.0,2017,Estimate
42447,Iowa,Utah,489.0,2017,Estimate
42448,Kansas,Utah,981.0,2017,Estimate
42449,Kentucky,Utah,0.0,2017,Estimate
42450,Louisiana,Utah,34.0,2017,Estimate
42451,Maine,Utah,444.0,2017,Estimate
42452,Maryland,Utah,810.0,2017,Estimate
42453,Massachusetts,Utah,1335.0,2017,Estimate
42454,Michigan,Utah,1250.0,2017,Estimate
42455,Minnesota,Utah,392.0,2017,Estimate
42456,Mississippi,Utah,0.0,2017,Estimate
42457,Missouri,Utah,760.0,2017,Estimate
42458,Montana,Utah,879.0,2017,Estimate
42459,Nebraska,Utah,1467.0,2017,Estimate
42460,Nevada,Utah,4410.0,2017,Estimate
42461,New Hampshire,Utah,30.0,2017,Estimate
42462,New Jersey,Utah,269.0,2017,Estimate
42463,New Mexico,Utah,411.0,2017,Estimate
42464,New York,Utah,334.0,2017,Estimate
42465,North Carolina,Utah,623.0,2017,Estimate
42466,North Dakota,Utah,247.0,2017,Estimate
42467,Ohio,Utah,2100.0,2017,Estimate
42468,Oklahoma,Utah,204.0,2017,Estimate
42469,Oregon,Utah,4103.0,2017,Estimate
42470,Pennsylvania,Utah,1182.0,2017,Estimate
42471,Rhode Island,Utah,211.0,2017,Estimate
42472,South Carolina,Utah,842.0,2017,Estimate
42473,South Dakota,Utah,170.0,2017,Estimate
42474,Tennessee,Utah,652.0,2017,Estimate
42475,Texas,Utah,9131.0,2017,Estimate
42476,Utah,Utah,,2017,Estimate
42477,Vermont,Utah,130.0,2017,Estimate
42478,Virginia,Utah,2123.0,2017,Estimate
42479,Washington,Utah,7603.0,2017,Estimate
42480,West Virginia,Utah,456.0,2017,Estimate
42481,Wisconsin,Utah,2141.0,2017,Estimate
42482,Wyoming,Utah,733.0,2017,Estimate
42483,Puerto Rico,Utah,0.0,2017,Estimate
42484,Alabama,Utah,+/- 929,2017,MOE
42485,Alaska,Utah,+/- 461,2017,MOE
42486,Arizona,Utah,"+/- 3,233",2017,MOE
42487,Arkansas,Utah,+/- 661,2017,MOE
42488,California,Utah,"+/- 2,313",2017,MOE
42489,Colorado,Utah,"+/- 1,351",2017,MOE
42490,Connecticut,Utah,+/- 168,2017,MOE
42491,Delaware,Utah,+/- 55,2017,MOE
42492,District of Columbia ,Utah,+/- 360,2017,MOE
42493,Florida,Utah,"+/- 2,906",2017,MOE
42494,Georgia,Utah,+/- 870,2017,MOE
42495,Hawaii,Utah,"+/- 1,192",2017,MOE
42496,Idaho,Utah,"+/- 2,218",2017,MOE
42497,Illinois,Utah,+/- 770,2017,MOE
42498,Indiana,Utah,+/- 751,2017,MOE
42499,Iowa,Utah,+/- 513,2017,MOE
42500,Kansas,Utah,+/- 702,2017,MOE
42501,Kentucky,Utah,+/- 195,2017,MOE
42502,Louisiana,Utah,+/- 61,2017,MOE
42503,Maine,Utah,+/- 535,2017,MOE
42504,Maryland,Utah,+/- 453,2017,MOE
42505,Massachusetts,Utah,+/- 610,2017,MOE
42506,Michigan,Utah,+/- 716,2017,MOE
42507,Minnesota,Utah,+/- 252,2017,MOE
42508,Mississippi,Utah,+/- 217,2017,MOE
42509,Missouri,Utah,+/- 645,2017,MOE
42510,Montana,Utah,+/- 479,2017,MOE
42511,Nebraska,Utah,+/- 860,2017,MOE
42512,Nevada,Utah,"+/- 1,523",2017,MOE
42513,New Hampshire,Utah,+/- 54,2017,MOE
42514,New Jersey,Utah,+/- 319,2017,MOE
42515,New Mexico,Utah,+/- 239,2017,MOE
42516,New York,Utah,+/- 294,2017,MOE
42517,North Carolina,Utah,+/- 401,2017,MOE
42518,North Dakota,Utah,+/- 319,2017,MOE
42519,Ohio,Utah,"+/- 1,341",2017,MOE
42520,Oklahoma,Utah,+/- 212,2017,MOE
42521,Oregon,Utah,"+/- 1,634",2017,MOE
42522,Pennsylvania,Utah,+/- 883,2017,MOE
42523,Rhode Island,Utah,+/- 332,2017,MOE
42524,South Carolina,Utah,+/- 687,2017,MOE
42525,South Dakota,Utah,+/- 283,2017,MOE
42526,Tennessee,Utah,+/- 597,2017,MOE
42527,Texas,Utah,"+/- 2,878",2017,MOE
42528,Utah,Utah,,2017,MOE
42529,Vermont,Utah,+/- 145,2017,MOE
42530,Virginia,Utah,"+/- 1,049",2017,MOE
42531,Washington,Utah,"+/- 2,736",2017,MOE
42532,West Virginia,Utah,+/- 365,2017,MOE
42533,Wisconsin,Utah,"+/- 1,687",2017,MOE
42534,Wyoming,Utah,+/- 458,2017,MOE
42535,Puerto Rico,Utah,+/- 262,2017,MOE
42536,Alabama,Vermont,0.0,2017,Estimate
42537,Alaska,Vermont,0.0,2017,Estimate
42538,Arizona,Vermont,96.0,2017,Estimate
42539,Arkansas,Vermont,0.0,2017,Estimate
42540,California,Vermont,895.0,2017,Estimate
42541,Colorado,Vermont,471.0,2017,Estimate
42542,Connecticut,Vermont,393.0,2017,Estimate
42543,Delaware,Vermont,59.0,2017,Estimate
42544,District of Columbia ,Vermont,447.0,2017,Estimate
42545,Florida,Vermont,2816.0,2017,Estimate
42546,Georgia,Vermont,38.0,2017,Estimate
42547,Hawaii,Vermont,0.0,2017,Estimate
42548,Idaho,Vermont,0.0,2017,Estimate
42549,Illinois,Vermont,51.0,2017,Estimate
42550,Indiana,Vermont,512.0,2017,Estimate
42551,Iowa,Vermont,227.0,2017,Estimate
42552,Kansas,Vermont,0.0,2017,Estimate
42553,Kentucky,Vermont,85.0,2017,Estimate
42554,Louisiana,Vermont,0.0,2017,Estimate
42555,Maine,Vermont,569.0,2017,Estimate
42556,Maryland,Vermont,386.0,2017,Estimate
42557,Massachusetts,Vermont,2000.0,2017,Estimate
42558,Michigan,Vermont,330.0,2017,Estimate
42559,Minnesota,Vermont,46.0,2017,Estimate
42560,Mississippi,Vermont,0.0,2017,Estimate
42561,Missouri,Vermont,228.0,2017,Estimate
42562,Montana,Vermont,31.0,2017,Estimate
42563,Nebraska,Vermont,13.0,2017,Estimate
42564,Nevada,Vermont,237.0,2017,Estimate
42565,New Hampshire,Vermont,1874.0,2017,Estimate
42566,New Jersey,Vermont,274.0,2017,Estimate
42567,New Mexico,Vermont,0.0,2017,Estimate
42568,New York,Vermont,2929.0,2017,Estimate
42569,North Carolina,Vermont,524.0,2017,Estimate
42570,North Dakota,Vermont,0.0,2017,Estimate
42571,Ohio,Vermont,364.0,2017,Estimate
42572,Oklahoma,Vermont,37.0,2017,Estimate
42573,Oregon,Vermont,308.0,2017,Estimate
42574,Pennsylvania,Vermont,1853.0,2017,Estimate
42575,Rhode Island,Vermont,93.0,2017,Estimate
42576,South Carolina,Vermont,14.0,2017,Estimate
42577,South Dakota,Vermont,0.0,2017,Estimate
42578,Tennessee,Vermont,235.0,2017,Estimate
42579,Texas,Vermont,662.0,2017,Estimate
42580,Utah,Vermont,204.0,2017,Estimate
42581,Vermont,Vermont,,2017,Estimate
42582,Virginia,Vermont,963.0,2017,Estimate
42583,Washington,Vermont,503.0,2017,Estimate
42584,West Virginia,Vermont,0.0,2017,Estimate
42585,Wisconsin,Vermont,105.0,2017,Estimate
42586,Wyoming,Vermont,0.0,2017,Estimate
42587,Puerto Rico,Vermont,0.0,2017,Estimate
42588,Alabama,Vermont,+/- 200,2017,MOE
42589,Alaska,Vermont,+/- 153,2017,MOE
42590,Arizona,Vermont,+/- 144,2017,MOE
42591,Arkansas,Vermont,+/- 201,2017,MOE
42592,California,Vermont,+/- 493,2017,MOE
42593,Colorado,Vermont,+/- 432,2017,MOE
42594,Connecticut,Vermont,+/- 332,2017,MOE
42595,Delaware,Vermont,+/- 94,2017,MOE
42596,District of Columbia ,Vermont,+/- 456,2017,MOE
42597,Florida,Vermont,"+/- 1,217",2017,MOE
42598,Georgia,Vermont,+/- 49,2017,MOE
42599,Hawaii,Vermont,+/- 187,2017,MOE
42600,Idaho,Vermont,+/- 201,2017,MOE
42601,Illinois,Vermont,+/- 86,2017,MOE
42602,Indiana,Vermont,+/- 469,2017,MOE
42603,Iowa,Vermont,+/- 175,2017,MOE
42604,Kansas,Vermont,+/- 177,2017,MOE
42605,Kentucky,Vermont,+/- 100,2017,MOE
42606,Louisiana,Vermont,+/- 214,2017,MOE
42607,Maine,Vermont,+/- 423,2017,MOE
42608,Maryland,Vermont,+/- 348,2017,MOE
42609,Massachusetts,Vermont,+/- 841,2017,MOE
42610,Michigan,Vermont,+/- 239,2017,MOE
42611,Minnesota,Vermont,+/- 74,2017,MOE
42612,Mississippi,Vermont,+/- 217,2017,MOE
42613,Missouri,Vermont,+/- 248,2017,MOE
42614,Montana,Vermont,+/- 60,2017,MOE
42615,Nebraska,Vermont,+/- 25,2017,MOE
42616,Nevada,Vermont,+/- 245,2017,MOE
42617,New Hampshire,Vermont,+/- 679,2017,MOE
42618,New Jersey,Vermont,+/- 275,2017,MOE
42619,New Mexico,Vermont,+/- 201,2017,MOE
42620,New York,Vermont,+/- 884,2017,MOE
42621,North Carolina,Vermont,+/- 486,2017,MOE
42622,North Dakota,Vermont,+/- 161,2017,MOE
42623,Ohio,Vermont,+/- 475,2017,MOE
42624,Oklahoma,Vermont,+/- 61,2017,MOE
42625,Oregon,Vermont,+/- 289,2017,MOE
42626,Pennsylvania,Vermont,+/- 834,2017,MOE
42627,Rhode Island,Vermont,+/- 114,2017,MOE
42628,South Carolina,Vermont,+/- 28,2017,MOE
42629,South Dakota,Vermont,+/- 163,2017,MOE
42630,Tennessee,Vermont,+/- 301,2017,MOE
42631,Texas,Vermont,+/- 574,2017,MOE
42632,Utah,Vermont,+/- 275,2017,MOE
42633,Vermont,Vermont,,2017,MOE
42634,Virginia,Vermont,+/- 694,2017,MOE
42635,Washington,Vermont,+/- 691,2017,MOE
42636,West Virginia,Vermont,+/- 200,2017,MOE
42637,Wisconsin,Vermont,+/- 126,2017,MOE
42638,Wyoming,Vermont,+/- 201,2017,MOE
42639,Puerto Rico,Vermont,+/- 262,2017,MOE
42640,Alabama,Virginia,4277.0,2017,Estimate
42641,Alaska,Virginia,360.0,2017,Estimate
42642,Arizona,Virginia,3593.0,2017,Estimate
42643,Arkansas,Virginia,1087.0,2017,Estimate
42644,California,Virginia,21162.0,2017,Estimate
42645,Colorado,Virginia,6099.0,2017,Estimate
42646,Connecticut,Virginia,1314.0,2017,Estimate
42647,Delaware,Virginia,1510.0,2017,Estimate
42648,District of Columbia ,Virginia,7509.0,2017,Estimate
42649,Florida,Virginia,28232.0,2017,Estimate
42650,Georgia,Virginia,11256.0,2017,Estimate
42651,Hawaii,Virginia,2656.0,2017,Estimate
42652,Idaho,Virginia,612.0,2017,Estimate
42653,Illinois,Virginia,4127.0,2017,Estimate
42654,Indiana,Virginia,1867.0,2017,Estimate
42655,Iowa,Virginia,774.0,2017,Estimate
42656,Kansas,Virginia,1029.0,2017,Estimate
42657,Kentucky,Virginia,2453.0,2017,Estimate
42658,Louisiana,Virginia,2073.0,2017,Estimate
42659,Maine,Virginia,1162.0,2017,Estimate
42660,Maryland,Virginia,23315.0,2017,Estimate
42661,Massachusetts,Virginia,3083.0,2017,Estimate
42662,Michigan,Virginia,3539.0,2017,Estimate
42663,Minnesota,Virginia,1552.0,2017,Estimate
42664,Mississippi,Virginia,286.0,2017,Estimate
42665,Missouri,Virginia,2795.0,2017,Estimate
42666,Montana,Virginia,683.0,2017,Estimate
42667,Nebraska,Virginia,774.0,2017,Estimate
42668,Nevada,Virginia,1147.0,2017,Estimate
42669,New Hampshire,Virginia,460.0,2017,Estimate
42670,New Jersey,Virginia,5750.0,2017,Estimate
42671,New Mexico,Virginia,1694.0,2017,Estimate
42672,New York,Virginia,10677.0,2017,Estimate
42673,North Carolina,Virginia,27833.0,2017,Estimate
42674,North Dakota,Virginia,434.0,2017,Estimate
42675,Ohio,Virginia,5224.0,2017,Estimate
42676,Oklahoma,Virginia,921.0,2017,Estimate
42677,Oregon,Virginia,3566.0,2017,Estimate
42678,Pennsylvania,Virginia,8417.0,2017,Estimate
42679,Rhode Island,Virginia,1643.0,2017,Estimate
42680,South Carolina,Virginia,8778.0,2017,Estimate
42681,South Dakota,Virginia,364.0,2017,Estimate
42682,Tennessee,Virginia,11339.0,2017,Estimate
42683,Texas,Virginia,15436.0,2017,Estimate
42684,Utah,Virginia,3187.0,2017,Estimate
42685,Vermont,Virginia,636.0,2017,Estimate
42686,Virginia,Virginia,,2017,Estimate
42687,Washington,Virginia,7976.0,2017,Estimate
42688,West Virginia,Virginia,5388.0,2017,Estimate
42689,Wisconsin,Virginia,1671.0,2017,Estimate
42690,Wyoming,Virginia,843.0,2017,Estimate
42691,Puerto Rico,Virginia,541.0,2017,Estimate
42692,Alabama,Virginia,"+/- 1,530",2017,MOE
42693,Alaska,Virginia,+/- 259,2017,MOE
42694,Arizona,Virginia,"+/- 1,166",2017,MOE
42695,Arkansas,Virginia,+/- 836,2017,MOE
42696,California,Virginia,"+/- 4,009",2017,MOE
42697,Colorado,Virginia,"+/- 2,231",2017,MOE
42698,Connecticut,Virginia,+/- 654,2017,MOE
42699,Delaware,Virginia,+/- 685,2017,MOE
42700,District of Columbia ,Virginia,"+/- 1,565",2017,MOE
42701,Florida,Virginia,"+/- 4,616",2017,MOE
42702,Georgia,Virginia,"+/- 3,502",2017,MOE
42703,Hawaii,Virginia,"+/- 1,731",2017,MOE
42704,Idaho,Virginia,+/- 898,2017,MOE
42705,Illinois,Virginia,"+/- 1,645",2017,MOE
42706,Indiana,Virginia,+/- 734,2017,MOE
42707,Iowa,Virginia,+/- 648,2017,MOE
42708,Kansas,Virginia,+/- 650,2017,MOE
42709,Kentucky,Virginia,+/- 814,2017,MOE
42710,Louisiana,Virginia,+/- 838,2017,MOE
42711,Maine,Virginia,+/- 559,2017,MOE
42712,Maryland,Virginia,"+/- 3,411",2017,MOE
42713,Massachusetts,Virginia,"+/- 1,160",2017,MOE
42714,Michigan,Virginia,"+/- 1,465",2017,MOE
42715,Minnesota,Virginia,+/- 786,2017,MOE
